user_id,learning_path_id,total_certifications,total_courses_assigned,average_rating,average_rating_bin
763,20,1,1,83.0,81-90
764,2,4,4,79.25,71-80
764,3,0,1,74.0,71-80
764,4,1,1,88.0,81-90
764,7,1,1,76.0,71-80
764,9,1,2,75.5,71-80
764,11,1,2,77.0,71-80
764,14,1,1,81.0,81-90
764,17,0,1,72.0,71-80
765,2,3,5,77.6,71-80
765,3,2,2,80.0,81-90
765,4,0,1,72.0,71-80
765,5,1,1,96.0,91-100
765,10,1,1,82.0,81-90
765,13,1,1,86.0,81-90
765,15,1,1,80.0,81-90
765,17,2,2,88.5,81-90
766,2,2,3,79.0,71-80
766,5,0,1,75.0,71-80
766,10,2,2,87.5,81-90
766,12,1,1,78.0,71-80
766,13,1,1,80.0,81-90
766,15,1,1,87.0,81-90
766,17,2,2,82.5,81-90
766,18,2,2,84.0,81-90
766,19,1,1,92.0,91-100
767,2,3,5,81.6,81-90
767,4,0,1,76.0,71-80
767,5,0,1,73.0,71-80
767,9,0,1,70.0,71-80
767,10,1,1,87.0,81-90
767,11,0,1,71.0,71-80
767,14,0,1,73.0,71-80
767,17,2,2,81.5,81-90
768,2,3,4,77.0,71-80
768,5,1,1,78.0,71-80
768,9,1,1,81.0,81-90
768,12,1,1,84.0,81-90
768,15,1,2,71.5,71-80
768,19,0,1,69.0,61-70
769,1,1,1,86.0,81-90
769,2,2,4,81.0,81-90
769,3,0,1,70.0,71-80
769,4,1,1,83.0,81-90
769,5,0,1,75.0,71-80
769,15,0,1,68.0,61-70
769,17,0,1,73.0,71-80
769,18,1,1,90.0,91-100
769,19,0,1,67.0,61-70
770,2,3,5,80.2,81-90
770,4,1,1,76.0,71-80
770,11,1,1,85.0,81-90
770,16,1,1,81.0,81-90
770,17,2,2,85.0,81-90
771,2,3,4,82.5,81-90
771,4,0,2,74.5,71-80
771,5,1,1,90.0,91-100
771,7,1,1,90.0,91-100
771,8,1,1,89.0,81-90
771,9,0,1,74.0,71-80
771,11,1,1,82.0,81-90
771,13,1,1,78.0,71-80
771,14,0,1,71.0,71-80
771,16,1,1,82.0,81-90
771,20,1,1,87.0,81-90
772,1,2,2,79.5,71-80
772,2,4,4,83.75,81-90
772,6,1,1,79.0,71-80
772,7,0,1,68.0,61-70
772,17,3,3,79.67,71-80
773,2,2,4,81.75,81-90
773,4,1,1,85.0,81-90
773,10,1,1,98.0,91-100
773,11,1,1,78.0,71-80
773,17,0,1,74.0,71-80
773,18,1,1,77.0,71-80
773,19,1,1,95.0,91-100
773,20,0,1,75.0,71-80
774,2,4,4,86.0,81-90
774,3,1,1,84.0,81-90
774,10,0,1,73.0,71-80
774,12,1,2,75.0,71-80
774,16,0,2,69.5,61-70
774,17,0,1,70.0,71-80
775,1,2,2,83.5,81-90
775,2,4,5,81.8,81-90
775,12,1,1,82.0,81-90
775,14,1,1,89.0,81-90
775,16,1,1,87.0,81-90
775,17,1,1,90.0,91-100
775,19,2,2,77.5,71-80
775,20,1,2,78.5,71-80
776,2,3,4,82.0,81-90
776,5,1,1,83.0,81-90
776,7,2,3,80.0,81-90
776,8,0,1,70.0,71-80
776,9,1,1,88.0,81-90
776,10,1,1,96.0,91-100
776,11,1,1,98.0,91-100
776,13,1,1,81.0,81-90
776,17,2,2,84.0,81-90
777,2,3,4,83.25,81-90
777,4,0,1,77.0,71-80
777,7,1,1,80.0,81-90
777,10,1,1,93.0,91-100
777,11,0,1,69.0,61-70
777,12,1,1,80.0,81-90
777,14,0,1,67.0,61-70
777,17,2,2,88.5,81-90
777,19,1,2,77.0,71-80
778,1,1,2,77.5,71-80
778,2,3,4,81.25,81-90
778,3,2,2,80.5,81-90
778,9,0,1,74.0,71-80
778,10,1,2,81.0,81-90
778,15,0,1,76.0,71-80
778,16,1,1,78.0,71-80
778,17,1,1,82.0,81-90
778,19,1,1,89.0,81-90
779,2,4,4,80.0,81-90
779,8,1,2,79.5,71-80
779,9,0,1,72.0,71-80
779,10,0,1,71.0,71-80
779,16,1,1,87.0,81-90
779,17,1,1,86.0,81-90
779,20,0,1,71.0,71-80
780,2,3,4,81.5,81-90
780,11,1,1,84.0,81-90
780,13,1,1,84.0,81-90
780,15,0,1,71.0,71-80
780,17,1,2,79.5,71-80
780,18,1,1,84.0,81-90
780,20,0,1,73.0,71-80
781,1,1,1,88.0,81-90
781,2,5,5,82.0,81-90
781,5,1,2,80.0,81-90
781,6,2,2,83.0,81-90
781,10,1,1,79.0,71-80
781,13,1,1,85.0,81-90
781,16,0,1,65.0,61-70
781,17,1,1,88.0,81-90
781,19,1,1,76.0,71-80
782,2,5,5,83.0,81-90
782,4,1,1,90.0,91-100
782,5,1,1,95.0,91-100
782,10,1,1,90.0,91-100
782,17,1,2,79.0,71-80
783,1,1,2,77.5,71-80
783,2,3,4,80.25,81-90
783,5,1,1,84.0,81-90
783,6,1,2,76.5,71-80
783,8,1,1,88.0,81-90
783,11,1,1,85.0,81-90
783,12,1,1,88.0,81-90
783,13,0,2,68.5,61-70
783,17,1,1,80.0,81-90
784,2,3,4,80.75,81-90
784,6,1,1,77.0,71-80
784,7,1,1,77.0,71-80
784,9,0,1,68.0,61-70
784,12,1,1,92.0,91-100
784,17,1,2,77.0,71-80
785,2,4,4,84.5,81-90
785,3,1,1,78.0,71-80
785,8,1,1,80.0,81-90
785,10,2,2,81.5,81-90
785,17,1,1,85.0,81-90
785,18,0,2,68.5,61-70
786,2,2,5,74.6,71-80
786,6,0,2,67.5,61-70
786,8,1,1,85.0,81-90
786,14,1,2,76.0,71-80
786,17,1,1,94.0,91-100
786,20,1,1,77.0,71-80
787,2,4,4,83.75,81-90
787,5,2,2,80.0,81-90
787,6,0,1,75.0,71-80
787,12,0,2,76.0,71-80
787,17,0,1,67.0,61-70
788,1,1,1,85.0,81-90
788,2,2,4,80.75,81-90
788,3,1,2,78.0,71-80
788,12,0,1,74.0,71-80
788,14,1,1,77.0,71-80
788,17,1,1,85.0,81-90
788,18,0,1,75.0,71-80
789,2,3,4,78.5,71-80
789,4,1,1,83.0,81-90
789,7,1,1,81.0,81-90
789,10,1,1,89.0,81-90
789,17,1,1,82.0,81-90
789,19,1,2,78.5,71-80
790,2,3,6,76.5,71-80
790,8,1,1,94.0,91-100
790,9,0,1,75.0,71-80
790,10,1,1,94.0,91-100
790,13,1,1,85.0,81-90
790,17,1,2,83.0,81-90
790,18,0,1,75.0,71-80
790,19,0,1,73.0,71-80
791,1,0,1,68.0,61-70
791,2,4,5,83.8,81-90
791,4,1,1,91.0,91-100
791,6,1,1,85.0,81-90
791,10,0,1,76.0,71-80
791,17,1,2,79.0,71-80
791,18,0,1,71.0,71-80
791,20,1,1,76.0,71-80
792,2,1,4,73.75,71-80
792,8,1,1,79.0,71-80
792,9,0,1,71.0,71-80
792,11,1,1,94.0,91-100
792,15,0,1,71.0,71-80
792,17,1,3,81.0,81-90
792,19,0,1,66.0,61-70
793,1,1,1,92.0,91-100
793,2,3,4,77.75,71-80
793,3,1,1,82.0,81-90
793,7,2,2,82.0,81-90
793,8,0,1,74.0,71-80
793,15,1,1,76.0,71-80
793,17,1,1,77.0,71-80
793,20,1,1,80.0,81-90
794,2,2,4,76.75,71-80
794,10,1,1,86.0,81-90
794,12,0,1,76.0,71-80
794,15,1,1,79.0,71-80
794,17,2,3,77.33,71-80
794,18,1,1,79.0,71-80
794,19,0,1,75.0,71-80
795,2,4,4,86.0,81-90
795,3,1,1,84.0,81-90
795,4,1,1,79.0,71-80
795,8,1,1,82.0,81-90
795,14,0,1,76.0,71-80
795,16,2,3,78.67,71-80
795,17,1,1,91.0,91-100
796,1,1,1,90.0,91-100
796,2,3,5,80.0,81-90
796,7,0,1,74.0,71-80
796,8,0,1,73.0,71-80
796,10,1,1,87.0,81-90
796,15,0,1,67.0,61-70
796,17,1,1,78.0,71-80
796,20,1,1,80.0,81-90
797,2,3,4,79.25,71-80
797,3,1,1,84.0,81-90
797,4,1,1,79.0,71-80
797,5,0,1,69.0,61-70
797,6,0,1,75.0,71-80
797,7,1,1,95.0,91-100
797,13,1,1,76.0,71-80
797,16,0,1,65.0,61-70
797,17,1,2,78.0,71-80
797,18,1,1,82.0,81-90
797,20,0,1,76.0,71-80
798,1,1,1,94.0,91-100
798,2,1,4,74.75,71-80
798,3,1,1,84.0,81-90
798,4,1,1,90.0,91-100
798,5,0,1,71.0,71-80
798,13,1,1,79.0,71-80
798,15,1,2,76.0,71-80
798,17,0,1,75.0,71-80
798,20,0,1,70.0,71-80
799,2,3,4,82.0,81-90
799,6,1,1,92.0,91-100
799,15,1,1,77.0,71-80
799,16,2,2,83.0,81-90
799,17,2,2,92.0,91-100
800,2,4,4,84.0,81-90
800,3,0,1,73.0,71-80
800,4,0,1,68.0,61-70
800,6,1,1,85.0,81-90
800,11,1,1,82.0,81-90
800,15,1,1,84.0,81-90
800,16,1,1,87.0,81-90
800,17,1,1,81.0,81-90
800,19,1,1,91.0,91-100
800,20,0,1,76.0,71-80
801,1,0,1,72.0,71-80
801,2,2,4,79.75,71-80
801,3,1,2,78.5,71-80
801,4,0,1,73.0,71-80
801,6,1,1,80.0,81-90
801,9,1,1,91.0,91-100
801,13,0,1,76.0,71-80
801,15,0,1,71.0,71-80
801,17,1,1,81.0,81-90
801,19,1,1,80.0,81-90
801,20,1,1,76.0,71-80
802,2,3,4,78.0,71-80
802,3,1,1,77.0,71-80
802,4,2,2,88.0,81-90
802,7,2,2,83.5,81-90
802,8,1,1,90.0,91-100
802,17,1,1,82.0,81-90
802,20,0,1,73.0,71-80
803,1,1,1,80.0,81-90
803,2,1,4,76.0,71-80
803,7,0,1,67.0,61-70
803,8,1,1,88.0,81-90
803,10,0,1,67.0,61-70
803,11,1,1,95.0,91-100
803,13,1,1,79.0,71-80
803,15,1,1,91.0,91-100
803,16,1,1,82.0,81-90
803,17,0,1,73.0,71-80
803,18,1,1,79.0,71-80
803,19,1,1,89.0,81-90
804,2,3,4,82.0,81-90
804,8,0,1,76.0,71-80
804,9,1,1,91.0,91-100
804,11,0,1,73.0,71-80
804,13,0,2,71.0,71-80
804,14,2,2,91.5,91-100
804,15,1,1,92.0,91-100
804,16,1,1,88.0,81-90
804,17,1,1,85.0,81-90
805,2,3,3,82.0,81-90
805,6,0,1,74.0,71-80
805,9,2,2,81.5,81-90
805,10,1,1,83.0,81-90
805,12,1,1,89.0,81-90
805,14,0,1,76.0,71-80
805,15,1,1,87.0,81-90
805,16,0,1,66.0,61-70
805,17,0,1,73.0,71-80
805,18,0,1,74.0,71-80
805,19,1,1,82.0,81-90
805,20,0,1,69.0,61-70
806,1,0,1,65.0,61-70
806,2,2,4,76.25,71-80
806,4,0,1,64.0,61-70
806,7,0,1,70.0,71-80
806,8,1,1,83.0,81-90
806,9,1,1,84.0,81-90
806,12,0,1,62.0,61-70
806,16,1,1,82.0,81-90
806,17,0,1,74.0,71-80
806,18,0,1,67.0,61-70
806,19,1,1,82.0,81-90
806,20,1,1,88.0,81-90
807,2,2,4,80.0,81-90
807,3,2,2,86.5,81-90
807,8,1,1,89.0,81-90
807,9,1,1,79.0,71-80
807,10,1,1,84.0,81-90
807,11,0,1,68.0,61-70
807,14,1,1,85.0,81-90
807,17,0,1,66.0,61-70
807,19,0,1,71.0,71-80
808,1,1,1,77.0,71-80
808,2,3,3,84.33,81-90
808,5,2,2,79.5,71-80
808,9,1,1,88.0,81-90
808,10,1,1,85.0,81-90
808,11,1,2,73.5,71-80
808,17,1,1,76.0,71-80
808,18,0,1,68.0,61-70
809,1,1,2,78.5,71-80
809,2,2,4,77.0,71-80
809,3,0,1,73.0,71-80
809,13,1,2,78.0,71-80
809,15,0,1,71.0,71-80
809,17,1,2,75.5,71-80
809,19,1,1,87.0,81-90
809,20,1,1,82.0,81-90
810,1,0,1,73.0,71-80
810,2,3,4,82.0,81-90
810,3,1,1,80.0,81-90
810,5,1,1,84.0,81-90
810,7,1,1,83.0,81-90
810,9,1,1,81.0,81-90
810,12,1,1,83.0,81-90
810,17,1,1,79.0,71-80
810,19,1,1,92.0,91-100
810,20,1,1,88.0,81-90
811,2,3,3,80.0,81-90
811,6,0,1,71.0,71-80
811,7,0,1,71.0,71-80
811,10,1,1,89.0,81-90
811,12,1,2,76.5,71-80
811,13,0,1,75.0,71-80
811,14,1,1,81.0,81-90
811,17,0,1,72.0,71-80
811,18,1,1,92.0,91-100
812,2,2,4,78.0,71-80
812,13,1,1,87.0,81-90
812,14,0,1,75.0,71-80
812,15,1,1,80.0,81-90
812,16,0,1,76.0,71-80
812,17,0,1,72.0,71-80
812,19,0,1,75.0,71-80
813,2,3,4,83.5,81-90
813,5,2,2,89.0,81-90
813,6,1,1,92.0,91-100
813,8,0,1,72.0,71-80
813,14,1,1,91.0,91-100
813,17,0,1,74.0,71-80
813,20,1,1,87.0,81-90
814,2,3,4,79.0,71-80
814,3,0,1,72.0,71-80
814,4,2,2,89.0,81-90
814,6,0,1,72.0,71-80
814,7,2,2,77.0,71-80
814,10,1,1,85.0,81-90
814,12,1,1,79.0,71-80
814,16,0,1,74.0,71-80
814,17,1,1,87.0,81-90
815,1,1,1,79.0,71-80
815,2,2,4,81.75,81-90
815,5,1,1,89.0,81-90
815,7,1,1,79.0,71-80
815,9,0,1,74.0,71-80
815,12,1,1,89.0,81-90
815,14,1,1,80.0,81-90
815,15,1,1,86.0,81-90
815,17,0,1,74.0,71-80
815,20,1,1,83.0,81-90
816,1,1,1,79.0,71-80
816,2,2,4,77.25,71-80
816,5,1,1,77.0,71-80
816,8,1,1,86.0,81-90
816,10,1,1,92.0,91-100
816,11,1,1,81.0,81-90
816,16,1,1,84.0,81-90
816,17,0,1,72.0,71-80
816,18,1,1,78.0,71-80
816,19,1,1,84.0,81-90
816,20,1,1,87.0,81-90
817,2,4,5,82.8,81-90
817,5,1,1,84.0,81-90
817,6,1,1,84.0,81-90
817,12,0,1,76.0,71-80
817,14,1,1,88.0,81-90
817,16,1,1,82.0,81-90
817,17,1,1,82.0,81-90
817,18,2,2,78.0,71-80
818,2,2,3,83.67,81-90
818,5,1,1,84.0,81-90
818,7,1,1,91.0,91-100
818,9,1,1,78.0,71-80
818,12,1,1,92.0,91-100
818,13,1,1,87.0,81-90
818,16,0,1,74.0,71-80
818,17,0,1,72.0,71-80
818,18,0,1,76.0,71-80
818,19,1,2,77.0,71-80
819,1,0,1,72.0,71-80
819,2,3,3,82.33,81-90
819,3,1,1,81.0,81-90
819,4,0,1,73.0,71-80
819,5,0,1,69.0,61-70
819,7,1,1,77.0,71-80
819,8,1,1,85.0,81-90
819,9,1,1,79.0,71-80
819,11,1,1,84.0,81-90
819,16,1,1,77.0,71-80
819,17,0,1,75.0,71-80
820,2,3,4,82.0,81-90
820,5,1,1,92.0,91-100
820,6,2,2,84.0,81-90
820,9,0,1,73.0,71-80
820,10,0,1,71.0,71-80
820,16,0,1,68.0,61-70
820,17,1,1,82.0,81-90
820,20,1,1,80.0,81-90
821,2,3,4,80.25,81-90
821,6,0,1,70.0,71-80
821,8,0,1,72.0,71-80
821,12,0,1,71.0,71-80
821,13,0,1,72.0,71-80
821,15,1,1,81.0,81-90
821,16,1,1,79.0,71-80
821,17,0,2,72.0,71-80
821,18,0,1,71.0,71-80
821,20,1,2,76.5,71-80
822,1,0,1,69.0,61-70
822,2,3,5,77.8,71-80
822,3,1,1,80.0,81-90
822,4,1,1,87.0,81-90
822,6,0,1,65.0,61-70
822,8,1,1,95.0,91-100
822,9,1,1,99.0,91-100
822,10,1,1,89.0,81-90
822,11,1,1,95.0,91-100
822,16,0,1,71.0,71-80
822,17,0,1,75.0,71-80
823,2,2,3,77.33,71-80
823,3,1,1,77.0,71-80
823,8,0,1,69.0,61-70
823,9,0,1,75.0,71-80
823,11,1,2,80.5,81-90
823,12,1,1,86.0,81-90
823,13,1,1,80.0,81-90
823,15,0,1,75.0,71-80
823,17,1,1,82.0,81-90
823,18,1,2,77.5,71-80
823,19,1,1,79.0,71-80
824,2,3,4,81.25,81-90
824,3,1,1,86.0,81-90
824,6,0,1,76.0,71-80
824,7,1,1,82.0,81-90
824,9,1,1,77.0,71-80
824,10,1,1,94.0,91-100
824,11,2,3,76.67,71-80
824,17,1,1,87.0,81-90
824,18,1,1,80.0,81-90
825,2,3,5,77.6,71-80
825,6,0,1,75.0,71-80
825,7,1,1,79.0,71-80
825,9,1,1,92.0,91-100
825,13,1,1,90.0,91-100
825,15,1,1,79.0,71-80
825,17,0,1,69.0,61-70
825,18,1,1,93.0,91-100
825,20,1,1,83.0,81-90
826,2,2,3,79.0,71-80
826,4,1,1,87.0,81-90
826,8,0,1,75.0,71-80
826,12,0,1,70.0,71-80
826,14,1,1,81.0,81-90
826,17,0,1,76.0,71-80
826,19,1,1,84.0,81-90
826,20,0,1,69.0,61-70
827,1,1,1,79.0,71-80
827,2,2,4,78.0,71-80
827,11,1,1,91.0,91-100
827,14,0,1,68.0,61-70
827,17,1,2,79.5,71-80
827,20,1,1,86.0,81-90
828,2,3,4,81.25,81-90
828,4,1,1,89.0,81-90
828,5,0,1,69.0,61-70
828,9,1,1,82.0,81-90
828,10,1,1,92.0,91-100
828,12,1,1,89.0,81-90
828,15,0,1,71.0,71-80
828,17,0,1,76.0,71-80
829,2,2,5,77.0,71-80
829,10,0,1,74.0,71-80
829,13,1,1,85.0,81-90
829,14,1,1,79.0,71-80
829,16,0,1,76.0,71-80
829,17,3,3,82.0,81-90
829,20,1,2,77.5,71-80
830,2,4,5,81.4,81-90
830,3,0,1,64.0,61-70
830,5,1,1,84.0,81-90
830,17,1,1,79.0,71-80
830,18,1,1,96.0,91-100
830,19,1,1,83.0,81-90
831,2,4,4,82.25,81-90
831,8,1,1,78.0,71-80
831,10,1,1,83.0,81-90
831,13,1,1,90.0,91-100
831,17,1,1,89.0,81-90
831,18,1,2,78.0,71-80
831,19,1,1,85.0,81-90
832,1,1,1,84.0,81-90
832,2,3,4,80.0,81-90
832,3,0,1,74.0,71-80
832,5,0,1,70.0,71-80
832,6,1,1,86.0,81-90
832,9,0,1,76.0,71-80
832,13,1,1,88.0,81-90
832,15,1,1,78.0,71-80
832,17,1,2,74.5,71-80
833,2,1,4,75.25,71-80
833,4,0,1,76.0,71-80
833,5,1,1,84.0,81-90
833,6,0,1,72.0,71-80
833,7,1,1,77.0,71-80
833,9,0,1,72.0,71-80
833,12,0,1,65.0,61-70
833,17,1,1,94.0,91-100
833,18,2,2,84.5,81-90
833,19,1,1,78.0,71-80
834,2,3,4,80.25,81-90
834,5,2,2,87.0,81-90
834,6,0,1,74.0,71-80
834,11,1,1,78.0,71-80
834,12,0,1,72.0,71-80
834,13,1,1,81.0,81-90
834,16,1,2,78.0,71-80
834,17,2,2,85.5,81-90
834,20,1,1,84.0,81-90
835,2,3,4,84.25,81-90
835,3,1,1,80.0,81-90
835,4,1,1,80.0,81-90
835,5,0,1,67.0,61-70
835,7,0,1,75.0,71-80
835,8,1,1,86.0,81-90
835,11,1,1,93.0,91-100
835,12,1,1,85.0,81-90
835,16,1,1,86.0,81-90
835,17,1,1,76.0,71-80
835,19,1,1,77.0,71-80
836,1,0,1,76.0,71-80
836,2,1,4,74.5,71-80
836,9,2,2,80.0,81-90
836,14,1,1,89.0,81-90
836,16,0,1,74.0,71-80
836,17,1,1,88.0,81-90
837,2,2,4,80.0,81-90
837,5,2,3,77.0,71-80
837,6,0,1,67.0,61-70
837,8,1,1,83.0,81-90
837,9,1,1,85.0,81-90
837,16,3,3,84.33,81-90
837,17,0,2,68.5,61-70
838,1,0,1,69.0,61-70
838,2,3,4,81.75,81-90
838,5,0,1,68.0,61-70
838,6,1,1,82.0,81-90
838,13,0,1,76.0,71-80
838,15,2,2,83.5,81-90
838,17,1,1,86.0,81-90
838,20,0,1,70.0,71-80
839,2,2,4,80.0,81-90
839,7,1,1,85.0,81-90
839,8,0,1,66.0,61-70
839,10,1,1,79.0,71-80
839,11,1,1,84.0,81-90
839,12,1,1,88.0,81-90
839,16,1,1,87.0,81-90
839,17,0,1,67.0,61-70
839,20,1,1,80.0,81-90
840,2,4,5,83.8,81-90
840,8,2,2,90.0,91-100
840,10,1,1,88.0,81-90
840,11,1,2,76.5,71-80
840,15,1,1,87.0,81-90
840,17,0,1,67.0,61-70
840,18,0,1,72.0,71-80
840,19,1,1,81.0,81-90
840,20,0,1,68.0,61-70
841,1,1,1,79.0,71-80
841,2,3,4,81.25,81-90
841,4,0,1,66.0,61-70
841,10,2,2,79.0,71-80
841,11,0,1,71.0,71-80
841,14,0,1,65.0,61-70
841,20,2,2,92.0,91-100
842,1,0,1,69.0,61-70
842,2,3,4,83.5,81-90
842,8,1,1,82.0,81-90
842,9,1,1,80.0,81-90
842,10,1,1,79.0,71-80
842,15,1,1,87.0,81-90
842,17,0,1,75.0,71-80
842,19,0,1,73.0,71-80
843,1,1,1,82.0,81-90
843,2,1,4,73.0,71-80
843,8,1,1,79.0,71-80
843,11,1,1,86.0,81-90
843,17,0,1,74.0,71-80
843,20,2,2,80.0,81-90
844,2,4,4,82.25,81-90
844,6,0,1,71.0,71-80
844,7,2,2,81.5,81-90
844,15,2,2,85.5,81-90
844,16,1,1,79.0,71-80
844,17,0,1,76.0,71-80
844,18,1,2,80.5,81-90
844,20,1,1,80.0,81-90
845,2,3,3,79.0,71-80
845,3,0,1,75.0,71-80
845,7,1,1,80.0,81-90
845,9,0,1,75.0,71-80
845,11,0,1,77.0,71-80
845,13,1,1,97.0,91-100
845,16,2,2,81.5,81-90
845,17,1,2,80.0,81-90
845,18,0,1,70.0,71-80
845,19,1,2,78.0,71-80
846,2,3,4,81.5,81-90
846,7,1,1,81.0,81-90
846,8,1,1,81.0,81-90
846,13,0,1,72.0,71-80
846,15,1,2,79.5,71-80
846,17,1,1,89.0,81-90
846,20,0,1,75.0,71-80
847,1,1,1,79.0,71-80
847,2,4,4,83.75,81-90
847,4,0,1,76.0,71-80
847,12,0,1,74.0,71-80
847,16,1,1,85.0,81-90
847,17,0,1,72.0,71-80
847,18,0,1,74.0,71-80
848,2,4,4,87.25,81-90
848,6,1,2,83.0,81-90
848,7,1,1,88.0,81-90
848,9,0,1,65.0,61-70
848,14,0,1,74.0,71-80
848,15,1,1,80.0,81-90
848,17,0,1,72.0,71-80
849,2,3,4,79.25,71-80
849,3,1,1,86.0,81-90
849,7,0,1,74.0,71-80
849,9,1,1,94.0,91-100
849,10,1,1,86.0,81-90
849,11,1,1,76.0,71-80
849,12,1,1,76.0,71-80
849,16,0,1,66.0,61-70
849,17,1,1,79.0,71-80
849,18,0,1,67.0,61-70
849,20,1,2,72.0,71-80
850,2,0,4,75.75,71-80
850,4,0,1,65.0,61-70
850,14,2,2,88.0,81-90
850,17,2,2,86.0,81-90
850,19,1,1,83.0,81-90
850,20,1,1,89.0,81-90
851,1,1,1,80.0,81-90
851,2,3,5,76.2,71-80
851,4,0,1,76.0,71-80
851,8,1,1,89.0,81-90
851,10,1,1,79.0,71-80
851,12,0,1,75.0,71-80
851,13,1,1,78.0,71-80
851,17,1,1,82.0,81-90
852,2,2,4,80.5,81-90
852,3,1,1,91.0,91-100
852,4,1,1,80.0,81-90
852,6,0,1,75.0,71-80
852,9,1,1,88.0,81-90
852,12,1,2,81.5,81-90
852,13,1,1,82.0,81-90
852,15,0,1,70.0,71-80
852,17,0,1,74.0,71-80
852,18,1,1,81.0,81-90
853,2,4,4,83.0,81-90
853,3,1,1,80.0,81-90
853,5,1,1,83.0,81-90
853,8,0,2,72.5,71-80
853,12,0,1,64.0,61-70
853,13,1,1,91.0,91-100
853,17,1,1,77.0,71-80
853,20,1,1,83.0,81-90
854,2,4,4,84.0,81-90
854,7,1,1,82.0,81-90
854,8,0,1,76.0,71-80
854,10,1,1,83.0,81-90
854,15,2,2,85.5,81-90
854,17,1,1,88.0,81-90
854,20,1,1,77.0,71-80
855,1,1,1,78.0,71-80
855,2,2,4,76.25,71-80
855,5,1,1,87.0,81-90
855,10,1,1,80.0,81-90
855,13,1,1,77.0,71-80
855,16,1,1,90.0,91-100
855,17,1,1,78.0,71-80
855,20,1,1,99.0,91-100
856,1,1,1,92.0,91-100
856,2,4,4,90.0,91-100
856,4,1,1,86.0,81-90
856,12,1,1,77.0,71-80
856,14,1,2,78.5,71-80
856,16,0,1,76.0,71-80
856,17,0,1,77.0,71-80
857,2,3,4,78.75,71-80
857,4,0,1,67.0,61-70
857,6,1,1,92.0,91-100
857,7,1,1,79.0,71-80
857,9,1,1,76.0,71-80
857,13,1,1,86.0,81-90
857,14,1,1,86.0,81-90
857,16,1,1,82.0,81-90
857,17,1,1,78.0,71-80
857,18,0,1,76.0,71-80
857,19,1,1,78.0,71-80
857,20,1,1,84.0,81-90
858,2,3,4,85.0,81-90
858,3,1,1,84.0,81-90
858,4,1,1,79.0,71-80
858,5,2,2,89.0,81-90
858,7,0,1,71.0,71-80
858,10,0,2,68.0,61-70
858,14,1,1,79.0,71-80
858,16,1,1,84.0,81-90
858,17,1,1,90.0,91-100
859,2,2,4,77.25,71-80
859,6,1,1,83.0,81-90
859,10,2,2,80.0,81-90
859,12,1,2,76.0,71-80
859,17,0,1,75.0,71-80
859,18,1,1,79.0,71-80
859,19,1,1,76.0,71-80
860,2,3,4,81.0,81-90
860,6,2,2,89.0,81-90
860,10,1,1,80.0,81-90
860,12,1,1,90.0,91-100
860,14,1,1,84.0,81-90
860,17,1,2,79.5,71-80
860,20,1,2,76.5,71-80
861,1,0,1,67.0,61-70
861,2,3,4,80.5,81-90
861,6,1,1,80.0,81-90
861,7,0,1,73.0,71-80
861,11,1,1,82.0,81-90
861,13,1,1,78.0,71-80
861,14,1,1,83.0,81-90
861,17,1,1,89.0,81-90
862,1,1,1,82.0,81-90
862,2,3,4,85.25,81-90
862,5,0,1,77.0,71-80
862,10,1,1,81.0,81-90
862,17,1,2,76.0,71-80
862,20,1,1,80.0,81-90
863,2,2,4,76.5,71-80
863,3,1,3,74.0,71-80
863,4,0,1,75.0,71-80
863,9,1,1,83.0,81-90
863,11,0,1,68.0,61-70
863,12,1,1,79.0,71-80
863,17,1,1,76.0,71-80
864,2,4,5,81.6,81-90
864,7,0,1,76.0,71-80
864,10,1,1,82.0,81-90
864,13,1,2,78.5,71-80
864,15,3,3,82.67,81-90
864,17,1,1,88.0,81-90
864,19,1,1,84.0,81-90
865,2,1,4,74.0,71-80
865,3,1,1,96.0,91-100
865,5,0,1,69.0,61-70
865,6,0,1,70.0,71-80
865,9,0,1,68.0,61-70
865,14,2,2,94.0,91-100
865,17,1,1,83.0,81-90
865,18,1,1,81.0,81-90
865,19,0,1,71.0,71-80
866,2,4,4,81.5,81-90
866,5,1,1,86.0,81-90
866,7,0,1,71.0,71-80
866,8,1,1,91.0,91-100
866,9,0,1,67.0,61-70
866,11,0,1,74.0,71-80
866,13,1,1,83.0,81-90
866,17,1,2,76.0,71-80
866,18,0,2,74.5,71-80
866,20,1,1,79.0,71-80
867,1,0,1,73.0,71-80
867,2,3,4,85.0,81-90
867,5,0,1,70.0,71-80
867,7,0,1,77.0,71-80
867,9,0,1,75.0,71-80
867,16,1,2,83.5,81-90
867,17,0,1,76.0,71-80
867,20,1,1,80.0,81-90
868,2,3,4,81.0,81-90
868,5,1,1,80.0,81-90
868,10,2,2,81.0,81-90
868,13,0,1,71.0,71-80
868,14,1,1,90.0,91-100
868,17,1,2,83.5,81-90
868,19,1,2,79.5,71-80
869,2,3,5,80.4,81-90
869,3,1,1,82.0,81-90
869,8,0,2,70.0,71-80
869,9,1,1,95.0,91-100
869,12,0,1,70.0,71-80
869,17,0,1,76.0,71-80
870,1,1,1,79.0,71-80
870,2,2,4,80.5,81-90
870,7,1,1,77.0,71-80
870,9,0,1,70.0,71-80
870,11,1,1,94.0,91-100
870,12,1,1,93.0,91-100
